date,begin,end,isprod
2022-05-04,2022-05-04 12:01:00,2022-05-04 13:16:00,0
2022-05-04,2022-05-04 11:51:00,2022-05-04 12:01:00,1
2022-05-04,2022-05-04 11:51:00,2022-05-04 11:51:00,1
2022-05-04,2022-05-04 11:40:00,2022-05-04 11:51:00,1
2022-05-04,2022-05-04 11:39:00,2022-05-04 11:40:00,1
2022-05-04,2022-05-04 11:27:00,2022-05-04 11:39:00,1
2022-05-04,2022-05-04 00:51:00,2022-05-04 01:12:00,1
2022-05-03,2022-05-03 23:31:00,2022-05-04 00:51:00,0
2022-05-03,2022-05-03 22:37:00,2022-05-03 23:31:00,1
2022-05-03,2022-05-03 22:22:00,2022-05-03 22:37:00,1
2022-05-03,2022-05-03 21:01:00,2022-05-03 22:06:00,1
2022-05-03,2022-05-03 17:11:00,2022-05-03 21:01:00,0
2022-05-03,2022-05-03 16:30:00,2022-05-03 17:11:00,1
2022-05-03,2022-05-03 16:20:00,2022-05-03 16:25:00,2
2022-05-03,2022-05-03 15:31:00,2022-05-03 16:20:00,2
2022-05-03,2022-05-03 11:50:00,2022-05-03 15:31:00,1
2022-05-03,2022-05-03 11:02:00,2022-05-03 11:50:00,2
2022-05-03,2022-05-03 10:20:00,2022-05-03 11:02:00,2
2022-05-03,2022-05-03 00:50:00,2022-05-03 02:10:00,0
2022-05-02,2022-05-02 17:49:00,2022-05-03 00:50:00,0
2022-05-02,2022-05-02 16:20:00,2022-05-02 17:49:00,0
2022-05-02,2022-05-02 15:50:00,2022-05-02 16:20:00,2
2022-05-02,2022-05-02 15:25:00,2022-05-02 15:50:00,1
2022-05-02,2022-05-02 15:20:00,2022-05-02 15:25:00,2
2022-05-02,2022-05-02 12:20:00,2022-05-02 15:20:00,0
2022-05-02,2022-05-02 02:04:00,2022-05-02 02:12:00,0
2022-05-01,2022-05-01 22:46:00,2022-05-02 02:04:00,1
2022-05-01,2022-05-01 22:44:00,2022-05-01 22:46:00,0
2022-05-01,2022-05-01 21:30:00,2022-05-01 22:44:00,2
2022-05-01,2022-05-01 19:22:00,2022-05-01 21:30:00,0
2022-05-01,2022-05-01 18:07:00,2022-05-01 19:22:00,2
2022-05-01,2022-05-01 17:27:00,2022-05-01 18:07:00,2
2022-05-01,2022-05-01 17:17:00,2022-05-01 17:27:00,1
2022-05-01,2022-05-01 15:01:00,2022-05-01 17:17:00,1
2022-05-01,2022-05-01 14:49:00,2022-05-01 15:01:00,2
2022-05-01,2022-05-01 13:08:00,2022-05-01 14:49:00,0
2022-05-01,2022-05-01 12:53:00,2022-05-01 13:08:00,0
2022-05-01,2022-05-01 08:30:00,2022-05-01 12:53:00,0
2022-04-30,2022-04-30 18:15:00,2022-05-01 02:30:00,0
2022-04-30,2022-04-30 17:32:00,2022-04-30 18:15:00,0
2022-04-30,2022-04-30 15:42:00,2022-04-30 17:32:00,2
2022-04-30,2022-04-30 14:19:00,2022-04-30 15:42:00,0
2022-04-30,2022-04-30 13:58:00,2022-04-30 14:19:00,0
2022-04-30,2022-04-30 13:25:00,2022-04-30 13:58:00,2
2022-04-30,2022-04-30 12:37:00,2022-04-30 13:25:00,2
2022-04-30,2022-04-30 10:34:00,2022-04-30 12:36:00,0
2022-04-30,2022-04-30 02:37:00,2022-04-30 02:47:00,2
2022-04-30,2022-04-30 02:32:00,2022-04-30 02:37:00,1
2022-04-30,2022-04-30 00:48:00,2022-04-30 02:32:00,1
2022-04-29,2022-04-29 23:16:00,2022-04-30 00:47:00,1
2022-04-29,2022-04-29 22:55:00,2022-04-29 23:16:00,0
2022-04-29,2022-04-29 22:13:00,2022-04-29 22:55:00,2
2022-04-29,2022-04-29 22:02:00,2022-04-29 22:12:00,0
2022-04-29,2022-04-29 21:27:00,2022-04-29 22:02:00,2
2022-04-29,2022-04-29 20:08:00,2022-04-29 21:27:00,0
2022-04-29,2022-04-29 20:00:00,2022-04-29 20:08:00,2
2022-04-29,2022-04-29 19:36:00,2022-04-29 20:00:00,0
2022-04-29,2022-04-29 19:06:00,2022-04-29 19:36:00,0
2022-04-29,2022-04-29 18:40:00,2022-04-29 19:06:00,0
2022-04-29,2022-04-29 18:22:00,2022-04-29 18:40:00,1
2022-04-29,2022-04-29 18:00:00,2022-04-29 18:22:00,0
2022-04-29,2022-04-29 17:36:00,2022-04-29 18:22:00,2
2022-04-29,2022-04-29 17:29:00,2022-04-29 17:36:00,2
2022-04-29,2022-04-29 17:03:00,2022-04-29 17:29:00,1
2022-04-29,2022-04-29 16:09:00,2022-04-29 17:03:00,1
2022-04-29,2022-04-29 15:41:00,2022-04-29 16:05:00,0
2022-04-29,2022-04-29 15:34:00,2022-04-29 15:41:00,1
2022-04-29,2022-04-29 15:25:00,2022-04-29 15:34:00,0
2022-04-29,2022-04-29 14:12:00,2022-04-29 15:24:00,1
2022-04-29,2022-04-29 14:01:00,2022-04-29 14:12:00,0
2022-04-29,2022-04-29 13:43:00,2022-04-29 14:01:00,2
2022-04-29,2022-04-29 13:43:00,2022-04-29 13:43:00,1
2022-04-29,2022-04-29 13:20:00,2022-04-29 13:43:00,1
2022-04-29,2022-04-29 12:33:00,2022-04-29 13:20:00,1
2022-04-29,2022-04-29 12:24:00,2022-04-29 12:32:00,1
2022-04-29,2022-04-29 12:19:00,2022-04-29 12:24:00,1
2022-04-29,2022-04-29 11:57:00,2022-04-29 12:19:00,1
2022-04-29,2022-04-29 11:33:00,2022-04-29 11:57:00,2
2022-04-29,2022-04-29 11:01:00,2022-04-29 11:33:00,1
2022-04-29,2022-04-29 10:10:00,2022-04-29 11:01:00,2
2022-04-29,2022-04-29 00:59:00,2022-04-29 01:02:00,2
2022-04-29,2022-04-29 00:53:00,2022-04-29 00:59:00,0
2022-04-29,2022-04-29 00:32:00,2022-04-29 00:52:00,1
2022-04-29,2022-04-29 00:16:00,2022-04-29 00:32:00,1
2022-04-29,2022-04-29 00:14:00,2022-04-29 00:16:00,1
2022-04-28,2022-04-28 23:47:00,2022-04-29 00:14:00,1
2022-04-28,2022-04-28 23:43:00,2022-04-28 23:47:00,1
2022-04-28,2022-04-28 23:31:00,2022-04-28 23:43:00,1
2022-04-28,2022-04-28 23:26:00,2022-04-28 23:31:00,1
2022-04-28,2022-04-28 23:21:00,2022-04-28 23:26:00,2
2022-04-28,2022-04-28 22:51:00,2022-04-28 23:21:00,1
2022-04-28,2022-04-28 22:20:00,2022-04-28 22:51:00,1
2022-04-28,2022-04-28 22:13:00,2022-04-28 22:20:00,1
2022-04-28,2022-04-28 22:05:00,2022-04-28 22:13:00,2
2022-04-28,2022-04-28 20:42:00,2022-04-28 22:04:00,1
2022-04-28,2022-04-28 18:35:00,2022-04-28 20:42:00,1
2022-04-28,2022-04-28 18:33:00,2022-04-28 18:35:00,1
2022-04-28,2022-04-28 18:00:00,2022-04-28 18:32:00,0
2022-04-28,2022-04-28 17:34:00,2022-04-28 18:00:00,1
2022-04-28,2022-04-28 17:25:00,2022-04-28 17:34:00,1
2022-04-28,2022-04-28 17:20:00,2022-04-28 17:25:00,2
2022-04-28,2022-04-28 16:53:00,2022-04-28 17:20:00,0
2022-04-28,2022-04-28 15:43:00,2022-04-28 16:53:00,1
2022-04-28,2022-04-28 15:38:00,2022-04-28 15:43:00,1
2022-04-28,2022-04-28 15:28:00,2022-04-28 15:38:00,1
2022-04-28,2022-04-28 15:10:00,2022-04-28 15:28:00,1
2022-04-28,2022-04-28 15:09:00,2022-04-28 15:10:00,2
2022-04-28,2022-04-28 14:56:00,2022-04-28 15:09:00,0
2022-04-28,2022-04-28 14:34:00,2022-04-28 14:56:00,2
2022-04-28,2022-04-28 14:03:00,2022-04-28 14:34:00,0
2022-04-28,2022-04-28 13:30:00,2022-04-28 13:55:00,2
2022-04-28,2022-04-28 13:00:00,2022-04-28 13:30:00,2
2022-04-28,2022-04-28 10:00:00,2022-04-28 13:00:00,1
2022-04-28,2022-04-28 09:14:00,2022-04-28 10:00:00,2
2022-04-28,2022-04-28 00:47:00,2022-04-28 01:14:00,0
2022-04-28,2022-04-28 00:15:00,2022-04-28 00:47:00,2
2022-04-27,2022-04-27 18:35:00,2022-04-28 00:15:00,0
2022-04-27,2022-04-27 18:24:00,2022-04-27 18:35:00,1
2022-04-27,2022-04-27 17:51:00,2022-04-27 18:24:00,2
2022-04-27,2022-04-27 17:20:00,2022-04-27 17:51:00,1
2022-04-27,2022-04-27 17:09:00,2022-04-27 17:20:00,1
2022-04-27,2022-04-27 17:05:00,2022-04-27 17:09:00,0
2022-04-27,2022-04-27 16:34:00,2022-04-27 17:05:00,1
2022-04-27,2022-04-27 16:01:00,2022-04-27 16:34:00,1
2022-04-27,2022-04-27 15:12:00,2022-04-27 16:01:00,1
2022-04-27,2022-04-27 14:55:00,2022-04-27 15:09:00,1
2022-04-27,2022-04-27 14:29:00,2022-04-27 14:55:00,1
2022-04-27,2022-04-27 14:07:00,2022-04-27 14:29:00,2
2022-04-27,2022-04-27 14:02:00,2022-04-27 14:07:00,0
2022-04-27,2022-04-27 13:44:00,2022-04-27 14:02:00,1
2022-04-27,2022-04-27 13:34:00,2022-04-27 13:44:00,1
2022-04-27,2022-04-27 13:24:00,2022-04-27 13:34:00,2
2022-04-27,2022-04-27 13:14:00,2022-04-27 13:24:00,1
2022-04-27,2022-04-27 13:12:00,2022-04-27 13:14:00,2
2022-04-27,2022-04-27 13:07:00,2022-04-27 13:12:00,1
2022-04-27,2022-04-27 13:02:00,2022-04-27 13:07:00,1
2022-04-27,2022-04-27 12:53:00,2022-04-27 13:02:00,2
2022-04-27,2022-04-27 12:44:00,2022-04-27 12:53:00,1
2022-04-27,2022-04-27 12:35:00,2022-04-27 12:44:00,2
2022-04-27,2022-04-27 12:15:00,2022-04-27 12:31:00,1
2022-04-27,2022-04-27 12:14:00,2022-04-27 12:14:00,1
2022-04-27,2022-04-27 12:11:00,2022-04-27 12:14:00,0
2022-04-27,2022-04-27 11:41:00,2022-04-27 12:11:00,1
2022-04-27,2022-04-27 10:42:00,2022-04-27 11:41:00,1
2022-04-27,2022-04-27 10:35:00,2022-04-27 10:42:00,0
2022-04-27,2022-04-27 10:32:00,2022-04-27 10:35:00,1
2022-04-27,2022-04-27 10:29:00,2022-04-27 10:32:00,1
2022-04-27,2022-04-27 10:26:00,2022-04-27 10:29:00,1
2022-04-27,2022-04-27 10:10:00,2022-04-27 10:26:00,1
2022-04-27,2022-04-27 10:09:00,2022-04-27 10:10:00,2
2022-04-27,2022-04-27 10:01:00,2022-04-27 10:08:00,1
2022-04-27,2022-04-27 09:36:00,2022-04-27 10:01:00,2
2022-04-27,2022-04-27 08:50:00,2022-04-27 09:36:00,2
2022-04-27,2022-04-27 00:44:00,2022-04-27 00:54:00,2
2022-04-27,2022-04-27 00:36:00,2022-04-27 00:44:00,1
2022-04-27,2022-04-27 00:22:00,2022-04-27 00:36:00,2
2022-04-27,2022-04-27 00:04:00,2022-04-27 00:22:00,2
2022-04-26,2022-04-26 21:55:00,2022-04-27 00:04:00,0
2022-04-26,2022-04-26 20:55:00,2022-04-26 21:55:00,2
2022-04-26,2022-04-26 19:53:00,2022-04-26 20:55:00,2
2022-04-26,2022-04-26 15:28:00,2022-04-26 19:53:00,1
2022-04-26,2022-04-26 15:00:00,2022-04-26 15:28:00,1
2022-04-26,2022-04-26 14:43:00,2022-04-26 15:00:00,0
2022-04-26,2022-04-26 14:00:00,2022-04-26 14:43:00,2
2022-04-26,2022-04-26 11:49:00,2022-04-26 14:00:00,1
2022-04-26,2022-04-26 11:42:00,2022-04-26 11:49:00,0
2022-04-26,2022-04-26 11:25:00,2022-04-26 11:42:00,0
2022-04-26,2022-04-26 10:35:00,2022-04-26 11:25:00,2
2022-04-26,2022-04-26 10:25:00,2022-04-26 10:35:00,2
2022-04-26,2022-04-26 10:00:00,2022-04-26 10:25:00,2
2022-04-25,2022-04-25 23:00:00,2022-04-26 01:00:00,0
2022-04-25,2022-04-25 22:30:00,2022-04-25 23:00:00,0
2022-04-25,2022-04-25 20:30:00,2022-04-25 22:30:00,0
2022-04-25,2022-04-25 18:30:00,2022-04-25 20:30:00,0
2022-04-25,2022-04-25 17:30:00,2022-04-25 18:30:00,0
2022-04-25,2022-04-25 16:00:00,2022-04-25 17:30:00,0
2022-04-25,2022-04-25 15:30:00,2022-04-25 16:00:00,2
2022-04-25,2022-04-25 15:22:00,2022-04-25 15:30:00,2
2022-04-25,2022-04-25 15:07:00,2022-04-25 15:22:00,1
2022-04-25,2022-04-25 14:50:00,2022-04-25 15:07:00,2
2022-04-25,2022-04-25 14:50:00,2022-04-25 15:22:00,1
2022-04-25,2022-04-25 14:08:00,2022-04-25 14:45:00,1
2022-04-25,2022-04-25 13:54:00,2022-04-25 14:08:00,1
2022-04-25,2022-04-25 13:43:00,2022-04-25 13:54:00,1
2022-04-25,2022-04-25 11:08:00,2022-04-25 12:42:00,1
2022-04-25,2022-04-25 11:08:00,2022-04-25 11:08:00,1
2022-04-25,2022-04-25 11:07:00,2022-04-25 11:08:00,0
2022-04-25,2022-04-25 10:35:00,2022-04-25 11:07:00,1
2022-04-25,2022-04-25 10:15:00,2022-04-25 10:35:00,2
2022-04-25,2022-04-25 00:44:00,2022-04-25 00:56:00,2
2022-04-24,2022-04-24 23:00:00,2022-04-25 00:43:00,2
2022-04-24,2022-04-24 20:00:00,2022-04-24 23:00:00,0
2022-04-24,2022-04-24 18:44:00,2022-04-24 20:00:00,2
2022-04-24,2022-04-24 18:29:00,2022-04-24 18:44:00,2
2022-04-24,2022-04-24 18:03:00,2022-04-24 18:29:00,2
2022-04-24,2022-04-24 16:50:00,2022-04-24 18:03:00,2
2022-04-24,2022-04-24 16:46:00,2022-04-24 16:50:00,0
2022-04-24,2022-04-24 16:30:00,2022-04-24 16:45:00,1
2022-04-24,2022-04-24 16:16:00,2022-04-24 16:30:00,0
2022-04-24,2022-04-24 15:30:00,2022-04-24 16:16:00,0
2022-04-24,2022-04-24 15:25:00,2022-04-24 15:30:00,1
2022-04-24,2022-04-24 15:25:00,2022-04-24 15:25:00,0
2022-04-24,2022-04-24 15:13:00,2022-04-24 15:23:00,1
2022-04-24,2022-04-24 15:09:00,2022-04-24 15:13:00,0
2022-04-24,2022-04-24 14:50:00,2022-04-24 15:09:00,1
2022-04-24,2022-04-24 14:16:00,2022-04-24 14:50:00,2
2022-04-24,2022-04-24 14:06:00,2022-04-24 14:16:00,2
2022-04-24,2022-04-24 13:50:00,2022-04-24 14:06:00,2
2022-04-24,2022-04-24 13:03:00,2022-04-24 13:50:00,1
2022-04-24,2022-04-24 11:44:00,2022-04-24 13:03:00,0
2022-04-24,2022-04-24 11:15:00,2022-04-24 11:44:00,2
2022-04-24,2022-04-24 11:00:00,2022-04-24 11:15:00,2
2022-04-23,2022-04-23 23:10:00,2022-04-23 23:45:00,0
2022-04-23,2022-04-23 23:00:00,2022-04-23 23:10:00,2
2022-04-23,2022-04-23 21:50:00,2022-04-23 23:00:00,0
2022-04-23,2022-04-23 19:50:00,2022-04-23 21:50:00,1
2022-04-23,2022-04-23 18:40:00,2022-04-23 19:50:00,0
2022-04-23,2022-04-23 17:45:00,2022-04-23 18:40:00,2
2022-04-23,2022-04-23 16:00:00,2022-04-23 17:45:00,0
2022-04-23,2022-04-23 15:40:00,2022-04-23 16:00:00,2
2022-04-23,2022-04-23 15:15:00,2022-04-23 15:40:00,2
2022-04-23,2022-04-23 14:30:00,2022-04-23 15:15:00,0
2022-04-23,2022-04-23 14:00:00,2022-04-23 14:30:00,2
2022-04-23,2022-04-23 13:30:00,2022-04-23 14:00:00,2
2022-04-23,2022-04-23 11:30:00,2022-04-23 13:30:00,0
2022-04-23,2022-04-23 10:30:00,2022-04-23 11:30:00,2
2022-04-23,2022-04-23 09:30:00,2022-04-23 10:30:00,2
2022-04-22,2022-04-22 23:10:00,2022-04-23 00:19:00,1
2022-04-22,2022-04-22 22:50:00,2022-04-22 23:10:00,0
2022-04-22,2022-04-22 22:50:00,2022-04-22 22:50:00,0
2022-04-22,2022-04-22 22:01:00,2022-04-22 22:48:00,2
2022-04-22,2022-04-22 21:46:00,2022-04-22 22:01:00,2
2022-04-22,2022-04-22 21:00:00,2022-04-22 21:46:00,1
2022-04-22,2022-04-22 20:31:00,2022-04-22 21:00:00,0
2022-04-22,2022-04-22 18:53:00,2022-04-22 20:31:00,1
2022-04-22,2022-04-22 17:45:00,2022-04-22 18:53:00,1
2022-04-22,2022-04-22 17:00:00,2022-04-22 17:45:00,1
2022-04-22,2022-04-22 16:50:00,2022-04-22 17:00:00,0
2022-04-22,2022-04-22 16:35:00,2022-04-22 16:50:00,1
2022-04-22,2022-04-22 16:10:00,2022-04-22 16:35:00,1
2022-04-22,2022-04-22 15:41:00,2022-04-22 16:10:00,0
2022-04-22,2022-04-22 15:21:00,2022-04-22 15:41:00,1
2022-04-22,2022-04-22 13:05:00,2022-04-22 15:21:00,0
2022-04-22,2022-04-22 12:52:00,2022-04-22 13:05:00,1
2022-04-22,2022-04-22 12:50:00,2022-04-22 12:52:00,0
2022-04-22,2022-04-22 12:40:00,2022-04-22 12:50:00,1
2022-04-22,2022-04-22 12:34:00,2022-04-22 12:40:00,0
2022-04-22,2022-04-22 12:21:00,2022-04-22 12:34:00,0
2022-04-22,2022-04-22 12:13:00,2022-04-22 12:21:00,2
2022-04-22,2022-04-22 11:45:00,2022-04-22 12:13:00,2
2022-04-22,2022-04-22 11:21:00,2022-04-22 11:45:00,1
2022-04-22,2022-04-22 02:11:00,2022-04-22 02:11:00,2
2022-04-22,2022-04-22 02:09:00,2022-04-22 02:11:00,2
2022-04-22,2022-04-22 00:55:00,2022-04-22 02:09:00,1
2022-04-22,2022-04-22 00:50:00,2022-04-22 00:55:00,2
2022-04-21,2022-04-21 23:38:00,2022-04-22 00:50:00,0
2022-04-21,2022-04-21 23:37:00,2022-04-21 23:38:00,0
2022-04-21,2022-04-21 23:37:00,2022-04-21 23:38:00,2
2022-04-21,2022-04-21 23:23:00,2022-04-21 23:38:00,0
2022-04-21,2022-04-21 22:51:00,2022-04-21 23:23:00,2
2022-04-21,2022-04-21 22:25:00,2022-04-21 22:51:00,2
2022-04-21,2022-04-21 22:15:00,2022-04-21 22:25:00,2
2022-04-21,2022-04-21 22:09:00,2022-04-21 22:15:00,2
2022-04-21,2022-04-21 20:15:00,2022-04-21 22:02:00,1
2022-04-21,2022-04-21 19:55:00,2022-04-21 20:15:00,0
2022-04-21,2022-04-21 19:32:00,2022-04-21 19:55:00,0
2022-04-21,2022-04-21 18:05:00,2022-04-21 19:32:00,1
2022-04-21,2022-04-21 17:08:00,2022-04-21 18:05:00,1
2022-04-21,2022-04-21 16:21:00,2022-04-21 17:08:00,2
2022-04-21,2022-04-21 16:12:00,2022-04-21 16:21:00,2
2022-04-21,2022-04-21 15:50:00,2022-04-21 16:12:00,2
2022-04-21,2022-04-21 13:52:00,2022-04-21 15:50:00,0
2022-04-21,2022-04-21 13:39:00,2022-04-21 13:52:00,2
2022-04-21,2022-04-21 13:10:00,2022-04-21 13:38:00,2
2022-04-21,2022-04-21 13:05:00,2022-04-21 13:10:00,2
2022-04-21,2022-04-21 10:10:00,2022-04-21 13:05:00,1
2022-04-21,2022-04-21 10:02:00,2022-04-21 10:10:00,0
2022-04-21,2022-04-21 09:45:00,2022-04-21 10:01:00,1
2022-04-21,2022-04-21 09:03:00,2022-04-21 09:45:00,2
2022-04-21,2022-04-21 01:30:00,2022-04-21 01:53:00,1
2022-04-21,2022-04-21 01:19:00,2022-04-21 01:30:00,1
2022-04-21,2022-04-21 01:10:00,2022-04-21 01:19:00,1
2022-04-21,2022-04-21 01:05:00,2022-04-21 01:10:00,2
2022-04-21,2022-04-21 00:38:00,2022-04-21 01:05:00,2
2022-04-21,2022-04-21 00:33:00,2022-04-21 00:38:00,2
2022-04-21,2022-04-21 00:21:00,2022-04-21 00:33:00,1
2022-04-20,2022-04-20 23:12:00,2022-04-21 00:20:00,1
2022-04-20,2022-04-20 22:26:00,2022-04-20 23:07:00,1
2022-04-20,2022-04-20 22:24:00,2022-04-20 22:26:00,1
2022-04-20,2022-04-20 21:42:00,2022-04-20 22:22:00,0
2022-04-20,2022-04-20 21:35:00,2022-04-20 21:42:00,2
2022-04-20,2022-04-20 21:11:00,2022-04-20 21:35:00,2
2022-04-20,2022-04-20 19:10:00,2022-04-20 21:11:00,1
2022-04-20,2022-04-20 17:52:00,2022-04-20 19:10:00,1
2022-04-20,2022-04-20 17:39:00,2022-04-20 17:50:00,1
2022-04-20,2022-04-20 17:25:00,2022-04-20 17:39:00,1
2022-04-20,2022-04-20 17:12:00,2022-04-20 17:25:00,2
2022-04-20,2022-04-20 15:56:00,2022-04-20 17:02:00,1
2022-04-20,2022-04-20 15:45:00,2022-04-20 15:56:00,0
2022-04-20,2022-04-20 15:30:00,2022-04-20 15:45:00,2
2022-04-20,2022-04-20 15:01:00,2022-04-20 15:30:00,2
2022-04-20,2022-04-20 14:57:00,2022-04-20 15:01:00,2
2022-04-20,2022-04-20 14:54:00,2022-04-20 14:57:00,0
2022-04-20,2022-04-20 14:10:00,2022-04-20 14:51:00,1
2022-04-20,2022-04-20 14:00:00,2022-04-20 14:10:00,1
2022-04-20,2022-04-20 13:57:00,2022-04-20 14:00:00,2
2022-04-20,2022-04-20 13:35:00,2022-04-20 13:57:00,1
2022-04-20,2022-04-20 13:13:00,2022-04-20 13:35:00,2
2022-04-20,2022-04-20 12:45:00,2022-04-20 13:13:00,0
2022-04-20,2022-04-20 12:29:00,2022-04-20 12:42:00,2
2022-04-20,2022-04-20 12:18:00,2022-04-20 12:29:00,1
2022-04-20,2022-04-20 12:10:00,2022-04-20 12:18:00,2
2022-04-20,2022-04-20 12:05:00,2022-04-20 12:10:00,0
2022-04-20,2022-04-20 11:57:00,2022-04-20 12:03:00,1
2022-04-20,2022-04-20 11:46:00,2022-04-20 11:57:00,2
2022-04-20,2022-04-20 11:40:00,2022-04-20 11:46:00,2
2022-04-20,2022-04-20 11:30:00,2022-04-20 11:40:00,1
2022-04-20,2022-04-20 11:15:00,2022-04-20 11:30:00,2
2022-04-20,2022-04-20 11:05:00,2022-04-20 11:15:00,1
2022-04-20,2022-04-20 00:35:00,2022-04-20 00:48:00,2
2022-04-20,2022-04-20 00:30:00,2022-04-20 00:35:00,1
2022-04-20,2022-04-20 00:25:00,2022-04-20 00:30:00,1
2022-04-20,2022-04-20 00:07:00,2022-04-20 00:25:00,1
2022-04-19,2022-04-19 23:57:00,2022-04-20 00:07:00,1
2022-04-19,2022-04-19 23:38:00,2022-04-19 23:52:00,1
2022-04-19,2022-04-19 23:33:00,2022-04-19 23:38:00,1
2022-04-19,2022-04-19 22:46:00,2022-04-19 23:33:00,1
2022-04-19,2022-04-19 22:32:00,2022-04-19 22:42:00,2
2022-04-19,2022-04-19 21:03:00,2022-04-19 22:29:00,1
2022-04-19,2022-04-19 19:32:00,2022-04-19 19:51:00,1
2022-04-19,2022-04-19 18:45:00,2022-04-19 19:30:00,1
2022-04-19,2022-04-19 16:32:00,2022-04-19 18:45:00,1
2022-04-19,2022-04-19 16:08:00,2022-04-19 16:32:00,1
2022-04-19,2022-04-19 16:03:00,2022-04-19 16:08:00,0
2022-04-19,2022-04-19 15:51:00,2022-04-19 16:03:00,2
2022-04-19,2022-04-19 15:31:00,2022-04-19 15:51:00,2
2022-04-19,2022-04-19 14:45:00,2022-04-19 15:31:00,2
2022-04-19,2022-04-19 13:30:00,2022-04-19 14:45:00,1
2022-04-19,2022-04-19 12:59:00,2022-04-19 13:30:00,2
2022-04-19,2022-04-19 11:40:00,2022-04-19 12:59:00,1
2022-04-19,2022-04-19 11:32:00,2022-04-19 11:40:00,0
2022-04-19,2022-04-19 11:21:00,2022-04-19 11:32:00,2
2022-04-19,2022-04-19 10:30:00,2022-04-19 11:21:00,2
2022-04-19,2022-04-19 09:35:00,2022-04-19 10:30:00,2
2022-04-18,2022-04-18 22:44:00,2022-04-18 22:46:00,0
2022-04-18,2022-04-18 22:38:00,2022-04-18 22:44:00,2
2022-04-18,2022-04-18 22:24:00,2022-04-18 22:38:00,1
2022-04-18,2022-04-18 22:10:00,2022-04-18 23:00:00,0
2022-04-18,2022-04-18 21:52:00,2022-04-18 22:10:00,1
2022-04-18,2022-04-18 21:49:00,2022-04-18 21:52:00,2
2022-04-18,2022-04-18 21:32:00,2022-04-18 21:49:00,1
2022-04-18,2022-04-18 21:23:00,2022-04-18 21:32:00,2
2022-04-18,2022-04-18 19:51:00,2022-04-18 21:23:00,1
2022-04-18,2022-04-18 19:45:00,2022-04-18 19:50:00,0
2022-04-18,2022-04-18 19:40:00,2022-04-18 19:45:00,2
2022-04-18,2022-04-18 19:05:00,2022-04-18 19:40:00,1
2022-04-18,2022-04-18 18:42:00,2022-04-18 19:05:00,1
2022-04-18,2022-04-18 18:38:00,2022-04-18 18:42:00,2
2022-04-18,2022-04-18 18:32:00,2022-04-18 18:38:00,1
2022-04-18,2022-04-18 17:52:00,2022-04-18 18:32:00,1
2022-04-18,2022-04-18 17:08:00,2022-04-18 17:47:00,1
2022-04-18,2022-04-18 16:56:00,2022-04-18 17:08:00,0
2022-04-18,2022-04-18 15:39:00,2022-04-18 16:56:00,0
2022-04-18,2022-04-18 14:54:00,2022-04-18 15:39:00,1
2022-04-18,2022-04-18 14:03:00,2022-04-18 14:54:00,1
2022-04-18,2022-04-18 13:20:00,2022-04-18 14:03:00,1
2022-04-18,2022-04-18 12:05:00,2022-04-18 13:20:00,0
2022-04-18,2022-04-18 11:51:00,2022-04-18 12:05:00,0
2022-04-18,2022-04-18 11:44:00,2022-04-18 11:51:00,2
2022-04-18,2022-04-18 11:35:00,2022-04-18 11:44:00,2
2022-04-18,2022-04-18 11:28:00,2022-04-18 11:35:00,1
2022-04-18,2022-04-18 11:03:00,2022-04-18 11:28:00,1
2022-04-18,2022-04-18 10:53:00,2022-04-18 11:03:00,2
2022-04-18,2022-04-18 10:40:00,2022-04-18 10:53:00,0
2022-04-18,2022-04-18 10:30:00,2022-04-18 10:40:00,1
2022-04-17,2022-04-17 23:30:00,2022-04-18 00:20:00,0
2022-04-17,2022-04-17 21:15:00,2022-04-17 23:30:00,0
2022-04-17,2022-04-17 18:00:00,2022-04-17 21:15:00,0
2022-04-17,2022-04-17 17:33:00,2022-04-17 18:00:00,2
2022-04-17,2022-04-17 17:10:00,2022-04-17 17:33:00,2
2022-04-17,2022-04-17 16:59:00,2022-04-17 17:10:00,2
2022-04-15,2022-04-15 18:07:00,2022-04-17 16:59:00,0
2022-04-15,2022-04-15 15:27:00,2022-04-15 18:07:00,2
2022-04-15,2022-04-15 11:30:00,2022-04-15 15:27:00,1
2022-04-15,2022-04-15 10:55:00,2022-04-15 11:30:00,2
2022-04-15,2022-04-15 10:37:00,2022-04-15 10:55:00,1
2022-04-15,2022-04-15 10:00:00,2022-04-15 10:37:00,2
2022-04-15,2022-04-15 00:01:00,2022-04-15 00:07:00,2
2022-04-14,2022-04-14 23:56:00,2022-04-15 00:01:00,1
2022-04-14,2022-04-14 23:05:00,2022-04-14 23:55:00,2
2022-04-14,2022-04-14 22:45:00,2022-04-14 23:05:00,1
2022-04-14,2022-04-14 18:52:00,2022-04-14 22:34:00,1
2022-04-14,2022-04-14 18:32:00,2022-04-14 18:52:00,0
2022-04-14,2022-04-14 17:32:00,2022-04-14 18:32:00,1
2022-04-14,2022-04-14 17:18:00,2022-04-14 17:32:00,2
2022-04-14,2022-04-14 17:15:00,2022-04-14 17:18:00,1
2022-04-14,2022-04-14 16:53:00,2022-04-14 17:15:00,2
2022-04-14,2022-04-14 15:22:00,2022-04-14 16:53:00,1
2022-04-14,2022-04-14 14:56:00,2022-04-14 15:22:00,2
